a_mm,Rout_mm,r_neck_mm,zMin_mm,zMax_mm,r_max_mm,I_A,spacing_mm,n_events,N_out,eta_trans,eps_x,eps_y,epsn_x,epsn_y,beta_x,alpha_x,beta_y,alpha_y,sigma_x_mm,sigma_y_mm,sigma_xp,sigma_yp,sigma_theta_rms,eps_4D,eps_acc_x,eps_acc_y,gamma_rel,beta_rel,epsn_mean,particle_count,emittance,objective,transmission,focusing_strength,compression_ratio
0.0086407895068709,842.7381500174611,255.98677938918857,0.0,2108.708105022801,681.9461122652776,103406.48954812226,1897.2401186128009,10000,72,0.0072,275.9571228027344,139.06118774414062,301.3796691894531,151.8721923828125,180.4022979736328,-0.0015991076361387,335.89276123046875,-0.255620002746582,223.12171936035156,216.1241455078125,1.236802339553833,0.6641208529472351,0.99265718460083,38374.92578125,4.138708220580156e-07,2.222829778020241e-07,1.480789303779602,0.737528920173645,226.6259307861328,72,226.6259307861328,-45.319426157226566,0.0072,46749.48519432468,2.663989577479247
0.0077354065969518,781.0561905205863,279.7009468794747,0.0,1090.608019544089,546.3400392208866,74953.51375517655,2289.133839857049,10000,129,0.0129,108.15670776367188,100.79451751708984,104.11946868896484,97.03208923339844,304.569091796875,-0.7579207420349121,288.1229553222656,-0.7545261979103088,181.49708557128903,170.41482543945312,0.7477344870567322,0.7409414052963257,0.7443457245826721,10901.603515625,1.9646286375518685e-07,2.0767701869317537e-07,1.3880698680877686,0.6935330033302307,100.57577896118164,129,100.57577896118164,-20.10483579223633,0.0129,34642.953740594916,1.9533006424047208
0.0082937515524931,575.9264630188387,326.36744243395987,0.0,1657.3290907398318,479.3782087913279,110702.21472924462,2529.511605931592,10000,163,0.0163,103.18470001220705,91.21161651611328,98.24838256835938,86.84808349609375,377.7534484863281,-0.2493693530559539,331.0513610839844,-0.4025154411792755,197.42941284179688,173.76918029785156,0.5386461615562439,0.5658273696899414,0.55240398645401,9411.6435546875,1.820931458951236e-07,2.077813974210585e-07,1.3808002471923828,0.6895713806152344,92.54823303222656,163,92.54823303222656,-18.49660660644531,0.0163,40897.659976668336,1.4688297497331697
0.0075050383421236,735.042549841483,216.70014333973376,0.0,1848.4440184939529,610.8587663709748,138762.52621136833,1311.2752163816876,10000,112,0.0112,112.7524871826172,119.53880310058594,103.05982971191406,109.26276397705078,273.1856384277344,-0.6497377753257751,274.0231018066406,-0.3860402107238769,175.50601196289062,180.98727416992188,0.7661401629447937,0.7079880833625793,0.7376374006271362,13478.2978515625,2.0618067253508346e-07,2.0555056323701137e-07,1.3547921180725098,0.6746687889099121,106.16129684448242,112,106.16129684448242,-21.223299368896487,0.0112,85321.81468812028,2.81891260871616
0.0062951862589415,713.8587065020893,310.77085688026415,0.0,2258.797276270525,687.7210142476396,113489.84267815406,1963.628023058769,10000,122,0.0122,139.81056213378906,86.09195709228516,146.6482391357422,90.30242919921876,294.7334899902344,-0.6967096328735352,328.7214660644531,-0.3674061894416809,202.9947204589844,168.2268524169922,0.8394166231155396,0.5452086925506592,0.7077686190605164,12036.564453125,1.3445831825720236e-07,1.2055606646299566e-07,1.4492084980010986,0.723779022693634,118.47533416748048,122,118.47533416748048,-23.685306833496096,0.0122,58010.70245490093,2.2129520803574234
0.0063109385478599,818.897028411847,394.8789615332333,0.0,2072.192732688241,694.4842977918412,67143.31395435933,2646.2105374432026,10000,163,0.0163,127.80821990966795,133.8772430419922,131.6500244140625,137.90147399902344,244.2467803955078,-0.2730107307434082,281.28741455078125,-0.537783145904541,176.6826171875,194.05665588378903,0.749851405620575,0.783321738243103,0.7667692303657532,17110.611328125,1.6306435668411728e-07,1.4159164152260928e-07,1.4356259107589722,0.717498242855072,134.77574920654297,163,134.77574920654297,-26.942109841308596,0.0163,26942.93016742454,1.758727016236323
0.0087389246902155,893.5223457539014,232.52338786897823,0.0,2899.599826583848,664.370873797537,117086.3410066032,2265.4888722780006,10000,51,0.0051,194.33262634277344,187.20919799804688,180.59996032714844,173.97991943359375,277.5489501953125,0.0124894781038165,290.40283203125,-0.0041998936794698,232.24301147460935,233.1653594970703,0.836829423904419,0.8029102087020874,0.8200452327728271,36380.85546875,2.751543775048049e-07,2.629754192184919e-07,1.36516010761261,0.6807510852813721,177.2899398803711,51,177.2899398803711,-35.45390797607422,0.0051,57621.10674061531,2.857221718152047
0.0099865473482956,966.8594379294568,311.0863411205255,0.0,2699.294781354823,607.5949660722042,59681.77220918372,1956.0338570891777,10000,126,0.0126,127.275146484375,144.5990447998047,131.573974609375,149.48300170898438,235.4724884033203,-0.232078805565834,178.0955047607422,-0.3306578695774078,173.11785888671875,160.4756622314453,0.7547329068183899,0.949046552181244,0.8574121594429016,18403.865234375,4.235362212057226e-07,5.599868018180132e-07,1.4382950067520142,0.7187508940696716,140.5284881591797,126,140.5284881591797,-28.09561763183594,0.0126,19210.797863150852,1.9531393242263928
0.0082437518861415,480.4091370703844,375.330720531669,0.0,1057.5653526266778,461.3931464849588,120616.47068083427,2278.588147571583,10000,94,0.0094,85.72563171386719,79.561279296875,82.40257263183594,76.4771728515625,644.8662109375,-0.1682859063148498,690.3026733398438,0.0100430818274617,235.1203155517578,234.3530731201172,0.369729995727539,0.3395103514194488,0.3549419343471527,6820.44091796875,1.0538533956605536e-07,9.844876558418036e-08,1.3870742321014404,0.6929954290390015,79.43987274169922,94,79.43987274169922,-15.880454548339843,0.0094,38982.31188177193,1.2292975800951742
0.0078958465610514,515.3734112852025,333.51154770420544,0.0,1081.7372325329577,368.92794848065193,50272.207568659745,1629.3216441607217,10000,275,0.0275,161.75743103027344,159.98684692382812,151.46774291992188,149.80979919433594,219.93362426757812,-0.3957758843898773,279.6665954589844,-0.4233096837997436,188.61573791503903,211.52536010742188,0.92232745885849,0.8213229775428772,0.8732867240905762,25879.060546875,2.8346912017696013e-07,2.229239868256629e-07,1.3699718713760376,0.6835090517997742,150.6387710571289,275,150.6387710571289,-30.105754211425783,0.0275,19090.54736040699,1.1061924272794823
0.0087615793145174,776.7402336945447,207.86242796821975,0.0,1163.5180638977438,619.7641595636171,134829.43489281327,2849.657561010445,10000,84,0.0084,159.78695678710938,176.53173828125,164.6940460205078,181.95306396484375,217.18792724609375,-0.8394014239311218,277.4100341796875,-0.4673422574996948,186.28955078125,221.2954559326172,1.1198590993881226,0.8805354237556458,1.0073299407958984,28207.46875,3.534509289693233e-07,2.767213231891219e-07,1.4360932111740112,0.7177181839942932,173.32355499267578,84,173.32355499267578,-34.657990998535155,0.0084,74033.1659077206,2.9816074295946033
0.007938091940764,677.5208296798887,323.6509543060592,0.0,2494.941876267513,447.565455827909,34401.984346871744,1579.6301942536395,10000,150,0.015,75.8176040649414,176.2732696533203,74.47173309326172,173.14418029785156,475.6665954589844,-0.5446747541427612,216.5944061279297,-0.0468629971146583,189.9049835205078,195.3965301513672,0.4546199738979339,0.903121054172516,0.7149499654769897,13364.6171875,1.3247368713109609e-07,2.909276872742339e-07,1.4017176628112793,0.7007464170455933,123.80795669555664,150,123.80795669555664,-24.74959133911133,0.015,13390.305245705717,1.382864625835988
0.0088533983435382,719.2680911591893,379.04136753743984,0.0,1214.3440226795522,504.67097684626646,83689.48401881456,2111.972806264544,10000,251,0.0251,95.1156005859375,112.97970581054688,100.7971649169922,119.72835540771484,340.04852294921875,-0.3298916518688202,238.3586578369141,-0.3429238498210907,179.8441619873047,164.10269165039062,0.5569133162498474,0.7278255820274353,0.6480287313461304,10746.1328125,2.3050434094784578e-07,3.288433845227701e-07,1.4570636749267578,0.7273074388504028,110.26276016235352,251,110.26276016235352,-22.032472032470704,0.0251,24938.726649353644,1.3314403652694122
0.0066114365567373,511.94021443078344,249.19154567690163,0.0,1570.1903373876942,364.27254930382225,50804.83143537058,2803.854306790208,10000,106,0.0106,94.2213134765625,90.01709747314453,86.06095886230469,82.22086334228516,275.2047119140625,-0.6268911957740784,365.7170715332031,-0.6239566206932068,161.02841186523438,181.4408721923828,0.6905912160873413,0.584778368473053,0.6398757696151733,8481.529296875,1.5883119885984345e-07,1.1952161571571196e-07,1.3543574810028076,0.6744095087051392,84.14091110229492,106,84.14091110229492,-16.819702220458986,0.0106,30837.266642056955,1.4618174477561654
0.0081303577302063,480.64880616338456,210.36470736448535,0.0,1126.7499409455354,434.6417112775682,148795.22788679344,1712.4723054519736,10000,209,0.0209,156.61007690429688,145.5121612548828,162.89849853515625,151.35496520996094,284.9925231933594,-0.5199609398841858,304.3668212890625,-0.4892752170562744,211.2645263671875,210.44969177246097,0.8355191349983215,0.7697594165802002,0.8033124208450317,22788.669921875,2.3194543530280498e-07,2.1718108200730057e-07,1.4428856372833252,0.7208841443061829,157.1267318725586,209,157.1267318725586,-31.40862637451172,0.0209,86997.43889528737,2.0661341758458205
0.0092394977834185,856.136715933812,250.9281309527528,0.0,2191.277481215689,572.6010888895717,86589.142626019,1882.4977368798104,10000,88,0.0088,85.60823059082031,226.63221740722656,91.8427505493164,243.136962890625,343.1358947753906,-0.340801864862442,169.3498992919922,-0.392672598361969,171.39212036132812,195.90850830078125,0.5276976227760315,1.2428174018859863,0.9547407627105712,19401.583984375,2.487886376911775e-07,5.040942596679088e-07,1.46661376953125,0.7314987778663635,167.4898567199707,88,167.4898567199707,-33.49093134399414,0.0088,37347.859991464895,2.281932626347847
0.0073954730661719,979.0161463999076,385.9058288495652,0.0,1248.5944469710894,632.2477631150916,117704.09702443732,2882.846867959972,10000,104,0.0104,145.88067626953125,137.7311553955078,152.40731811523438,143.8931884765625,308.5040588378906,-0.3062733709812164,387.6059265136719,-0.623355507850647,212.143310546875,231.0528259277344,0.7191808223724365,0.7024332880973816,0.7108563780784607,20092.314453125,1.77284604774286e-07,1.4110470658579288e-07,1.4461952447891235,0.7224056124687195,148.15025329589844,104,148.15025329589844,-29.621730659179686,0.0104,41242.433411052654,1.6383472750331431
0.0067249322646626,744.6838679079472,213.2992534733555,0.0,2683.6575535165443,596.4482597160236,46772.685195154736,2611.007892533791,10000,64,0.0064,143.4984588623047,116.97032928466795,130.9126434326172,106.71121215820312,186.5766143798828,-0.4837309718132019,239.4884033203125,-0.997952401638031,163.62596130371094,167.37095642089844,0.9742082953453064,0.9873383045196532,0.9807952642440796,16785.0625,2.4239218987531785e-07,1.888388538873187e-07,1.3536168336868286,0.6739669442176819,118.81192779541016,64,118.81192779541016,-23.757265559082033,0.0064,32607.316085373932,2.796297924176887
0.0095088021632524,663.4809451421311,278.4890214845271,0.0,1753.888858849815,626.6397757886308,85521.57428035277,1672.61796091187,10000,157,0.0157,249.39114379882812,170.156494140625,270.94732666015625,184.8639984130859,190.1070556640625,-0.3969365954399109,312.7202453613281,-0.5981592535972595,217.74070739746097,230.67591857910156,1.2322900295257568,0.8595343828201294,1.062388300895691,42435.5234375,4.756126656957349e-07,2.891316626119078e-07,1.4765979051589966,0.7357691526412964,227.9056625366211,157,227.9056625366211,-45.56857250732422,0.0157,32295.483873712103,2.2501417558517547
0.0074981604753894,759.195090518222,390.1428612819832,0.0,1312.037280884873,592.7975767245621,48719.34244034432,1210.358863119579,10000,476,0.0476,136.63868713378906,150.87646484375,137.91305541992188,152.28363037109375,352.0155334472656,-0.7375462651252747,299.34869384765625,-0.7219427227973938,219.3147125244141,212.5198211669922,0.7741515636444092,0.8756194114685059,0.8264442086219788,20615.5625,1.5971571087902708e-07,1.8781580024551658e-07,1.4208236932754517,0.710381269454956,145.0983428955078,476,145.0983428955078,-58.010777158203126,0.0476,16654.171107938084,1.5194371999443206
0.0097187906093702,922.8763541126308,361.62407591288337,0.0,2607.344153798229,553.3615026041693,52388.407066324304,2795.862097130958,10000,141,0.0141,108.32462310791016,90.02452087402344,109.49217987060548,90.99483489990234,328.11590576171875,-0.5212057828903198,305.5082702636719,-0.4386757016181946,188.52859497070312,165.8409881591797,0.6479398608207703,0.5927704572677612,0.6209681630134583,9751.8720703125,2.878705060993525e-07,3.091729183779535e-07,1.4218554496765137,0.7108868360519409,100.2435073852539,141,100.2435073852539,-40.08894295410157,0.0141,14906.154940244582,1.5302120059547035
0.0098497891797684,580.5269858900618,250.35645916507283,0.0,1569.6809887549352,498.89940235695417,34426.43368254394,2258.172234561804,10000,113,0.0113,119.42071533203124,117.7981948852539,116.02696990966795,114.45055389404295,287.2455749511719,-0.9998314380645752,304.4510803222656,-0.743046224117279,185.21087646484375,189.3773651123047,0.9117832183837892,0.7749485373497009,0.8461364507675171,14067.544921875,3.377540167548432e-07,3.1866645144873473e-07,1.394263505935669,0.6968421339988708,115.23876190185548,113,115.23876190185548,-46.08872476074219,0.0113,13960.671227996148,1.9927562644908805
0.0099426018164424,856.9717691972305,248.41105430230007,0.0,1475.2750879847993,568.8542189623514,117385.96183342316,1798.7879521665811,10000,161,0.0161,217.96343994140625,290.64105224609375,204.9746856689453,273.32135009765625,157.1381072998047,-0.4435538053512573,126.8153305053711,-0.1847223341464996,185.06854248046875,191.98370361328125,1.288400650024414,1.5394960641860962,1.419511318206787,63349.125,6.290983947110362e-07,7.795219403305964e-07,1.3727229833602903,0.6850680112838745,239.1480178833008,161,239.1480178833008,-95.64954715332031,0.0161,47527.52486413379,2.2899714368994744
0.0089038227154809,867.9253275145743,379.4220519905154,0.0,2284.0632923085755,654.834569706047,40096.79579940586,1407.0945567797662,10000,183,0.0183,164.77865600585938,165.24134826660156,166.55447387695312,167.02215576171875,307.8056335449219,-0.5247687697410583,349.0262145996094,-0.4991507232189178,225.2105712890625,240.15321350097656,0.8262897729873657,0.7690204381942749,0.7981688976287842,27228.248046875,2.575588382569549e-07,2.2714068848017645e-07,1.4218544960021973,0.7108863592147827,166.78831481933594,183,166.78831481933594,-66.70434592773438,0.0183,11868.90342853238,1.7258737763676852
0.008985965620472,794.567735380206,329.92657980944296,0.0,2136.6172066709432,639.6893641976711,41240.9721393711,1798.6600258129238,10000,159,0.0159,150.36097717285156,130.44155883789062,136.361572265625,118.2967529296875,284.7290344238281,-0.5766772031784058,268.63494873046875,-0.4399701654911041,206.9109344482422,187.19284057617188,0.8388696908950806,0.7612921595573425,0.801020622253418,19613.3203125,2.835944599155482e-07,3.005847872827872e-07,1.3499844074249268,0.671781599521637,127.32916259765624,159,127.32916259765624,-50.9221250390625,0.0159,13910.631189258696,1.9388839922116583
0.0080105483724207,517.1457926788268,315.38077692527185,0.0,2444.9042305230105,497.0070775275456,63692.683492902695,1146.2003362197622,10000,165,0.0165,97.34139251708984,113.4264144897461,99.60121154785156,116.05965423583984,429.3899841308594,-0.1469016075134277,321.02984619140625,-0.2583804428577423,204.4441680908203,190.82260131835935,0.4812370240688324,0.6139285564422607,0.5515874028205872,11041.0849609375,1.4944195925181702e-07,1.998844680883849e-07,1.4307235479354858,0.7151734232902527,107.8304328918457,165,107.8304328918457,-43.12227315673828,0.0165,25211.116595648153,1.5758952792652587
0.0085818891836286,972.3571462015524,235.4221358814098,0.0,2829.728780440897,676.1834337411657,74419.04403065333,1129.367571404848,10000,66,0.0066,277.8020324707031,303.6685791015625,299.44134521484375,327.32275390625,247.15708923339844,0.0848032310605049,205.5700531005859,0.0557452328503131,262.0319519042969,249.85028076171875,1.0639890432357788,1.2172892093658447,1.1432117223739624,84359.75,2.97983859809392e-07,3.582663055112789e-07,1.4703254699707031,0.7330994009971619,313.3820495605469,66,313.3820495605469,-125.34885982421876,0.0066,36834.424518982865,2.8722168848293115
0.0097132742503509,978.1719862535516,285.6368296634629,0.0,2706.01891093472,686.6619276174679,65333.86704835028,1831.685684343658,10000,65,0.0065,95.13728332519533,194.8137359619141,97.19828033447266,199.03407287597656,261.48931884765625,-0.4618635177612304,257.4609375,-0.1314368098974228,157.7256622314453,223.9574279785156,0.6644092798233032,0.8773511648178101,0.7781981825828552,18534.048828125,3.6080899690205115e-07,3.664544010462123e-07,1.4296139478683472,0.7146428823471069,148.1161766052246,65,148.1161766052246,-59.242570642089845,0.0065,23548.243028023047,2.4039684533205765
0.0095600213672702,456.3891639045214,267.59903137030716,0.0,2156.560281992348,450.2331810559776,34313.07285560905,1984.6362344516745,10000,66,0.0066,63.82076644897461,76.2303237915039,53.430545806884766,63.81978988647461,452.3587646484375,-0.5797452330589294,379.4774475097656,-0.3575676679611206,169.91139221191406,170.0814208984375,0.4341699182987213,0.4759895801544189,0.4555598497390747,4865.07763671875,2.0203877681979066e-07,2.4084172878247045e-07,1.3041850328445437,0.6419310569763184,58.62516784667969,66,58.62516784667969,-23.446107138671877,0.0066,13412.700045108366,1.6824918190116271
0.0086407895068709,842.7381500174611,255.98677938918857,0.0,2108.708105022801,681.9461122652776,103406.48954812226,1897.2401186128009,10000,119,0.0119,193.6939697265625,185.3063812255859,207.48304748535156,198.4983367919922,237.4721221923828,-0.1510957926511764,223.6951446533203,-0.2285638004541397,214.4689178466797,203.5979766845703,0.9133841395378112,0.9336296319961548,0.9235623478889464,35892.73046875,3.144084530504188e-07,3.337723057939002e-07,1.4654173851013184,0.7309794425964355,202.99069213867188,119,202.99069213867188,-81.18913685546875,0.0119,46749.48519432468,2.663989577479247
0.0077354065969518,781.0561905205863,279.7009468794747,0.0,1090.608019544089,546.3400392208866,74953.51375517655,2289.133839857049,10000,157,0.0157,157.61724853515625,99.64742279052734,147.29881286621094,93.12398529052734,218.66734313964844,-0.6559941172599792,236.325927734375,-0.8368768692016602,185.64952087402344,153.4577178955078,1.0153779983520508,0.8467363119125366,0.9348676204681396,15706.15234375,2.736417457072094e-07,2.5319485530417296e-07,1.3687057495117188,0.6827872395515442,120.21139907836914,157,120.21139907836914,-48.07513963134766,0.0157,34642.953740594916,1.9533006424047208
0.0097658592351061,943.2103851736382,277.22052756015484,0.0,1391.5822695785928,684.4762255295657,38323.356105019855,1291.4782026171106,10000,278,0.0278,103.9509735107422,105.98407745361328,89.89498138427734,91.65316772460938,336.5454406738281,-0.3356775045394897,362.8121643066406,-0.4924943447113037,187.04071044921875,196.0926055908203,0.58624267578125,0.6024714112281799,0.5944124460220337,11017.1484375,2.83385247712431e-07,2.628688093864185e-07,1.3220622539520264,0.6541162729263306,90.77407455444336,278,90.77407455444336,-36.29294982177734,0.0278,14155.580665997,2.4690676103739806
0.0090181714963387,703.1514234687143,220.62477376718653,0.0,2652.914932215483,661.0211626718267,68405.95212367341,2801.4941341427807,10000,51,0.0051,178.91552734375,222.918212890625,202.68405151367188,252.53240966796875,262.3985595703125,-0.1933525055646896,196.8961639404297,-0.3244805335998535,216.6729736328125,209.50355529785156,0.8410335779190063,1.1186437606811523,0.9896214604377748,39883.53125,3.099384855431709e-07,4.130472461838508e-07,1.5110738277435305,0.7496971487998962,227.6082305908203,51,227.6082305908203,-91.04023223632812,0.0051,34381.20744749552,2.9961329880812335
0.0074981604753894,759.195090518222,390.1428612819832,0.0,1312.037280884873,592.7975767245621,48719.34244034432,1210.358863119579,10000,445,0.0445,146.68368530273438,140.7158966064453,157.06629943847656,150.67608642578125,351.0445861816406,-0.719835638999939,310.72186279296875,-0.5322428941726685,226.91961669921875,209.1016540527344,0.7964692711830139,0.7623366713523865,0.7795897722244263,20640.7265625,1.601574695087038e-07,1.809412850661829e-07,1.4651193618774414,0.7308498620986938,153.8711929321289,445,153.8711929321289,-72.68201261291503,0.0445,16654.171107938084,1.5194371999443206
0.0074981604753894,759.195090518222,390.1428612819832,0.0,1312.037280884873,592.7975767245621,48719.34244034432,1210.358863119579,10000,514,0.0514,136.55801391601562,151.5995330810547,134.84033203125,149.69264221191406,374.2166748046875,-0.7833539247512817,319.5530700683594,-0.6465197801589966,226.0581512451172,220.10020446777344,0.7673628926277161,0.8201885223388672,0.7942150235176086,20702.130859375,1.502402682262982e-07,1.7594076950899765e-07,1.405347466468811,0.7026174068450928,142.26648712158203,514,142.26648712158203,-73.33672393371582,0.0514,16654.171107938084,1.5194371999443206
0.0067272998688284,714.8538589793427,236.68090197068676,0.0,1863.8900372842315,421.6968971838151,64947.49682376503,2262.520499972521,10000,185,0.0185,122.5960922241211,153.24266052246094,116.53035736083984,145.66061401367188,229.4107666015625,-0.54148268699646,293.5555114746094,-0.6318374276161194,167.70469665527344,212.0972137451172,0.8313135504722595,0.8546484112739563,0.8430617451667786,18786.951171875,1.9727305300420994e-07,1.5416695475778397e-07,1.3796714544296265,0.6889485120773315,131.09548568725586,185,131.09548568725586,-58.873843708801274,0.0185,40790.44234112102,1.781710707000951
0.0061016765069763,781.8462467582682,221.57828539866088,0.0,1628.711962152653,312.5716742746937,91028.48293976432,2824.3763004595767,10000,168,0.0168,112.80587005615234,129.00146484375,118.51152801513672,135.5262908935547,246.1385803222656,-0.6792975664138794,228.26934814453125,-0.7501126527786255,166.63096618652344,171.6015167236328,0.8184031248092651,0.9397385120391846,0.8811618089675903,14552.1220703125,1.5125810648441984e-07,1.630988037959469e-07,1.4504196643829346,0.7243279218673706,127.0189094543457,168,127.0189094543457,-54.62167105316162,0.0168,67328.80845029574,1.410660226530405
0.0098497891797684,580.5269858900618,250.35645916507283,0.0,1569.6809887549352,498.89940235695417,34426.43368254394,2258.172234561804,10000,135,0.0135,165.21612548828125,122.45061492919922,162.2360076904297,120.24188232421876,279.4381103515625,-0.6974316835403442,313.2598876953125,-0.9146178960800172,214.86666870117188,195.8542022705078,0.93746018409729,0.8472793102264404,0.8935081958770752,20230.81640625,3.471908200936014e-07,3.097055980560981e-07,1.401517033576965,0.7006424069404602,141.23894500732422,135,141.23894500732422,-65.62874160461425,0.0135,13960.671227996148,1.9927562644908805
0.0099426018164424,856.9717691972305,248.41105430230007,0.0,1475.2750879847993,568.8542189623514,117385.96183342316,1798.7879521665811,10000,176,0.0176,137.44830322265625,153.87957763671875,137.25283813476562,153.66075134277344,221.936767578125,-0.2671870291233063,214.5327911376953,-0.463536262512207,174.6563262939453,181.6926422119141,0.8145703673362732,0.933485984802246,0.87604820728302,21150.486328125,4.4542116484080907e-07,4.6079358639872225e-07,1.4132083654403689,0.706603467464447,145.45679473876953,176,145.45679473876953,-54.54141611450195,0.0176,47527.52486413379,2.2899714368994744
0.0069674091636018,940.2508342979984,218.62055356117983,0.0,2266.202914546536,658.8863031813307,70683.57492584408,1763.4981917640555,10000,79,0.0079,154.95352172851562,153.15672302246094,147.535888671875,145.82508850097656,262.45220947265625,-0.1263930797576904,292.17816162109375,-0.3529246747493744,201.6628265380859,211.5397186279297,0.7744923830032349,0.7677762508392334,0.7711416482925415,23732.173828125,1.8496621123631485e-07,1.6614789899449536e-07,1.380779266357422,0.689559817314148,146.68048858642578,79,146.68048858642578,-63.59382111999511,0.0079,46404.08369933184,3.0138351241387045
0.008985965620472,794.567735380206,329.92657980944296,0.0,2136.6172066709432,639.6893641976711,41240.9721393711,1798.6600258129238,10000,159,0.0159,150.73765563964844,122.02530670166016,138.31996154785156,111.97293090820312,306.90118408203125,-0.6317225098609924,294.0873107910156,-0.5419740080833435,215.08502197265625,189.43624877929688,0.828956663608551,0.7326720356941223,0.7822970747947693,18393.80859375,2.631061306601623e-07,2.745700840023346e-07,1.3572131395339966,0.6761064529418945,125.14644622802734,159,125.14644622802734,-63.834974049682614,0.0159,13910.631189258696,1.9388839922116583
0.0085818891836286,972.3571462015524,235.4221358814098,0.0,2829.728780440897,676.1834337411657,74419.04403065333,1129.367571404848,10000,82,0.0082,147.7965850830078,192.73866271972656,154.64395141601562,201.6681671142578,302.22967529296875,-0.1685566753149032,239.84078979492188,-0.3166300058364868,211.34925842285156,215.0037078857422,0.7091646790504456,0.9403066039085388,0.8327938318252563,28486.115234375,2.436849513287598e-07,3.070737761845521e-07,1.447344422340393,0.7229306697845459,178.15605926513672,82,178.15605926513672,-67.3729537713623,0.0082,36834.424518982865,2.8722168848293115
0.0097132742503509,978.1719862535516,285.6368296634629,0.0,2706.01891093472,686.6619276174679,65333.86704835028,1831.685684343658,10000,78,0.0078,117.22779083251952,139.03663635253906,117.21002197265624,139.01556396484375,340.0043029785156,-0.1756306439638137,281.1868896484375,-0.2785173654556274,199.64456176757812,197.72525024414065,0.5961698889732361,0.729945182800293,0.6664227247238159,16298.9580078125,2.774897325252823e-07,3.355337696575589e-07,1.414106369018555,0.7070531845092773,128.11279296875,78,128.11279296875,-65.80079839233397,0.0078,23548.243028023047,2.4039684533205765
0.0097658592351061,943.2103851736382,277.22052756015484,0.0,1391.5822695785928,684.4762255295657,38323.356105019855,1291.4782026171106,10000,295,0.0295,290.00518798828125,363.5164489746094,262.1720275878906,328.6280517578125,116.45156860351562,-0.1607934385538101,118.34194946289062,-0.2720365226268768,183.77040100097656,207.4108123779297,1.598354458808899,1.8163334131240845,1.710819125175476,105421.65625,8.189842901629163e-07,8.059019478423579e-07,1.3480584621429443,0.6706128120422363,295.40003967285156,295,295.40003967285156,-61.89886980590819,0.0295,14155.580665997,2.4690676103739806
0.0074981604753894,759.195090518222,390.1428612819832,0.0,1312.037280884873,592.7975767245621,48719.34244034432,1210.358863119579,50000,2126,0.04252,144.87350463867188,150.97140502929688,149.69961547851562,156.0006561279297,338.2742004394531,-0.6403089761734009,328.78814697265625,-0.6834232807159424,221.37518310546875,222.7949981689453,0.7770856618881226,0.8207564949989319,0.7992193698883057,21871.755859375,1.662036765992525e-07,1.70998902149222e-07,1.4379620552062988,0.7185951471328735,152.85013580322266,2126,152.85013580322266,-126.41222395751952,0.04252,16654.171107938084,1.5194371999443206
0.0098497891797684,580.5269858900618,250.35645916507283,0.0,1569.6809887549352,498.89940235695417,34426.43368254394,2258.172234561804,50000,513,0.01026,145.2271728515625,122.02007293701172,142.71524047851562,119.90953826904295,318.6305847167969,-0.6188254356384277,339.28399658203125,-0.5639705061912537,215.1135101318359,203.46856689453125,0.7939308285713196,0.6884969472885132,0.7430861592292786,17720.630859375,3.0448535426330636e-07,2.859502501451061e-07,1.4020363092422483,0.7009115219116211,131.3123893737793,513,131.3123893737793,-114.98952828430176,0.01026,13960.671227996148,1.9927562644908805
0.0074981604753894,759.195090518222,390.1428612819832,0.0,1312.037280884873,592.7975767245621,48719.34244034432,1210.358863119579,50000,1985,0.0397,165.48114013671875,157.46237182617188,167.89306640625,159.75743103027344,312.0542907714844,-0.5336689949035645,314.4142150878906,-0.5728927850723267,227.2423858642578,222.50485229492188,0.8254245519638062,0.8155865669250488,0.820520281791687,26057.052734375,1.801686835278815e-07,1.788163785931829e-07,1.424557089805603,0.7122039794921875,163.82524871826172,1985,163.82524871826172,-128.858062298584,0.0397,16654.171107938084,1.5194371999443206
0.0074981604753894,759.195090518222,390.1428612819832,0.0,1312.037280884873,592.7975767245621,48719.34244034432,1210.358863119579,50000,2240,0.0448,154.15179443359375,157.5055389404297,160.05381774902344,163.5359649658203,313.6890869140625,-0.6448732018470764,311.52996826171875,-0.6312760710716248,219.8993682861328,221.5122985839844,0.8341323137283325,0.8408735990524292,0.8375097513198853,24279.76171875,1.7922972972428397e-07,1.804719289566492e-07,1.4415408372879028,0.7202619314193726,161.79489135742188,2240,161.79489135742188,-127.74407481689454,0.0448,16654.171107938084,1.5194371999443206
0.008903822715480958,867.9253275145743,379.4220519905154,0.0,2284.0632923085755,654.834569706047,40096.79579940586,1407.0945567797662,50000,903,0.01806,168.8617401123047,185.2037811279297,177.07147216796875,194.20803833007812,313.68499755859375,-0.4355308413505554,303.9575500488281,-0.4526011645793915,230.1508026123047,237.26376342773438,0.8002674579620361,0.8568100333213806,0.8290209174156189,31273.83203125,2.527314109102008e-07,2.608194904496486e-07,1.4489996433258057,0.7236841917037964,185.63975524902344,903,185.63975524902344,-139.12500869506835,0.01806,11868.90342853238,1.7258737763676852
