Det,P_Type,x[mm],y[mm],z[mm],px[MeV/c],py[MeV/c],pz[MeV/c],E[GeV]
2,pi+,164.33,-32.9352,3927.35,8.36805,-1.75614,224.785,0.125158
2,pi+,-28.9022,-10.8436,3927.35,-210.5,-137.818,234.559,0.231646
2,pi+,54.2631,-17.835,3927.35,18.365,-41.5248,252.582,0.152559
2,pi+,-111.907,-17.9218,3927.35,-0.596497,38.2924,202.804,0.10958
2,pi+,-551.202,395.178,3927.35,-8.54959,4.07895,299.409,0.190907
2,pi+,131.009,254.422,3927.35,-38.6343,108.342,151.189,0.0961596
2,pi+,2.72732,186.059,3927.35,-5.73652,61.975,119.099,0.0541777
2,pi+,127.8,-46.8284,3927.35,2.36723,41.518,317.002,0.209284
2,pi+,321.684,-7.77297,3927.35,241.51,-20.3837,104.408,0.158965
2,pi+,97.6285,-139.086,3927.35,-41.6247,-33.9858,293.394,0.189743
2,pi+,19.1001,-309.19,3927.35,0.832656,-177.441,352.764,0.279247
2,pi+,-128.53,-127.799,3927.35,-181.926,-163.648,194.022,0.202486
2,pi+,-65.2489,248.59,3927.35,-49.1642,258.763,227.938,0.235678
2,pi+,-295.639,604.405,3927.35,-59.3597,0.901834,294.347,0.191556
2,pi+,334.913,-53.7588,3927.35,161.03,-21.7611,272.209,0.206813
2,pi+,93.2805,-95.1006,3927.35,46.161,-50.9706,260.089,0.163506
2,pi+,329.901,516.316,3927.35,38.6117,59.8994,154.979,0.0808321
2,pi+,56.4054,53.4706,3927.35,2.23996,4.84621,243.184,0.14087
2,pi+,-231.216,-44.9099,3927.35,35.6814,22.3925,369.606,0.257749
2,pi+,125.559,161.25,3927.35,8.45591,15.1071,283.24,0.176665
2,pi+,-188.963,123.597,3927.35,-237.722,160.765,117.855,0.200616
2,pi+,218.832,243.78,3927.35,84.9124,104.609,132.519,0.0953643
2,pi+,589.531,-226.736,3927.35,262.306,-98.608,81.0058,0.183802
2,pi+,104.008,-18.1068,3927.35,-90.2077,-87.2374,168.066,0.11237
2,pi+,-346.726,-402.226,3927.35,-108.116,-121.593,299.455,0.228705
2,pi+,114.042,53.598,3927.35,243.517,144.205,269.258,0.275249
2,pi+,-480.429,-148.069,3927.35,-268.891,-80.1285,74.9801,0.182647
2,pi+,58.6597,294.095,3927.35,46.6135,245.795,200.464,0.210078
2,pi+,34.7057,3.39328,3927.35,12.3052,37.1601,317.718,0.209653
2,pi+,37.1632,-54.5201,3927.35,162.498,30.8226,163.751,0.131814
2,pi+,-492.442,-496.032,3927.35,1.13964,3.50992,206.863,0.11
2,pi+,315.741,616.829,3927.35,-91.7022,55.1829,191.029,0.120096
2,pi+,4.42337,-80.357,3927.35,-31.3104,-173.229,159.134,0.135734
2,pi+,3.01232,-23.7844,3927.35,134.936,-159.299,204.285,0.184152
2,pi+,493.234,-327.765,3927.35,271.229,-170.684,80.6222,0.219146
2,pi+,-140.778,-27.2901,3927.35,79.9638,-165.318,162.919,0.142824
2,pi+,-104.974,144.38,3927.35,-12.461,50.8707,240.437,0.14333
2,pi+,230.177,227.334,3927.35,172.391,85.2151,248.095,0.203957
2,pi+,-249.736,326.452,3927.35,-168.268,222.99,186.454,0.224137
2,pi+,-240.12,-172.451,3927.35,-85.3021,-73.6302,56.7987,0.0485879
2,pi+,-27.8924,-23.487,3927.35,13.9411,-98.5663,70.6449,0.0458487
2,pi+,-246.731,-517.935,3927.35,-1.96817,59.6089,352.08,0.243832
2,pi+,-137.904,180.161,3927.35,-103.538,163.382,177.214,0.157581
2,pi+,-95.5043,128.885,3927.35,-61.8279,62.5657,371.187,0.266627
2,pi+,203.169,-236.826,3927.35,32.4977,-295.097,167.937,0.228968
2,pi+,-4.91277,538.178,3927.35,-90.1016,-20.6858,83.4545,0.0474876
2,pi+,66.9197,-4.74908,3927.35,42.3867,-26.0927,293.383,0.189111
