Det,P_Type,x[mm],y[mm],z[mm],px[MeV/c],py[MeV/c],pz[MeV/c],E[GeV]
2,pi+,-115.177,48.2135,3927.35,-222.608,99.2111,241.092,0.230568
2,pi+,446.057,27.872,3927.35,234.217,11.5081,135.282,0.165013
2,pi+,297.668,500.12,3927.35,114.271,-32.0285,83.8065,0.0618913
2,pi+,-66.6731,99.5484,3927.35,-7.04183,11.1036,344.384,0.232254
2,pi+,79.705,-22.8489,3927.35,-20.5659,55.2532,355.59,0.246953
2,pi+,-29.9938,-173.414,3927.35,-30.5576,-4.92129,169.002,0.0817876
2,pi+,-240.002,-18.3931,3927.35,-24.9662,-0.722258,388.96,0.274427
2,pi+,54.3336,143.9,3927.35,32.4008,4.87074,215.106,0.118933
2,pi+,-20.9792,-2.55802,3927.35,-22.981,-39.5775,257.093,0.156523
2,pi+,-79.2532,2.5814,3927.35,-74.2376,-97.1697,88.5692,0.0660446
2,pi+,28.8621,-39.9439,3927.35,12.0633,-30.4112,210.454,0.115069
2,pi+,287.504,543.642,3927.35,-67.2188,-67.4695,91.898,0.0527721
2,pi+,-423.666,31.0264,3927.35,-275.816,18.9203,107.248,0.188171
2,pi+,-150.723,172.275,3927.35,-154.422,192.412,202.101,0.208558
2,pi+,154.489,-143.251,3927.35,118.591,0.724721,175.412,0.114031
2,pi+,-32.6705,-50.7625,3927.35,-76.3797,76.4187,73.6836,0.0516952
2,pi+,96.6899,-259.293,3927.35,16.2275,-59.5589,185.053,0.100294
2,pi+,-101.589,-90.9703,3927.35,-184.864,-156.834,176.223,0.191044
2,pi+,-143.848,401.115,3927.35,-24.1519,159.004,71.4442,0.0850398
2,pi+,250.662,-46.4926,3927.35,219.168,2.56091,290.782,0.250397
2,pi+,-199.042,-21.1703,3927.35,-17.1517,-1.65579,338.146,0.226653
2,pi+,-11.3104,-18.9134,3927.35,55.6258,-117.211,153.557,0.105158
2,pi+,206.442,71.2257,3927.35,56.1814,160.544,118.402,0.110289
2,pi+,75.295,-121.829,3927.35,6.39404,-10.2154,364.446,0.250873
2,pi+,-76.5226,233.173,3927.35,-7.08976,8.62108,150.958,0.0663249
2,pi+,242.821,-180.557,3927.35,185.768,-121.233,268.058,0.235319
2,pi+,9.41731,9.66129,3927.35,-188.66,83.7446,164.559,0.159035
2,pi+,-436.467,124.004,3927.35,-256.642,80.6008,143.864,0.195897
2,pi+,61.9078,-225.378,3927.35,-22.0586,0.401339,152.157,0.0680791
2,pi+,532.127,-418.566,3927.35,6.79645,-1.29439,376.794,0.262302
2,pi+,-200.033,295.695,3927.35,-126.78,202.962,236.871,0.224922
2,pi+,-57.9886,240.311,3927.35,-23.9255,185.699,332.695,0.266905
2,pi+,131.79,-7.06254,3927.35,52.3489,13.7547,243.213,0.14602
2,pi+,-16.0114,138.701,3927.35,-171.49,131.691,335.92,0.283601
2,pi+,341.913,51.4663,3927.35,29.4893,64.9726,162.531,0.0862333
2,pi+,446.541,-489.841,3927.35,-3.94205,-4.01203,195.616,0.100799
2,pi+,-180.372,-16.7586,3927.35,-82.7821,-7.46624,302.834,0.204081
2,pi+,-70.541,122.175,3927.35,-119.916,198.155,254.545,0.231803
2,pi+,-253.73,-25.858,3927.35,-197.339,-39.5977,159.089,0.152491
2,pi+,-215.393,-121.305,3927.35,-41.2492,-48.9347,178.267,0.0957056
2,pi+,-136.642,149.949,3927.35,-53.2473,-23.1994,105.958,0.0450384
2,pi+,-666.724,109.92,3927.35,1.32358,-1.93998,181.809,0.0896453
2,pi+,-147.423,-32.0152,3927.35,62.0692,122.289,172.774,0.121462
2,pi+,-5.91846,-41.5462,3927.35,-0.413338,-1.45567,280.527,0.173763
2,pi+,198.872,-152.813,3927.35,20.0919,-16.5934,269.063,0.164656
2,pi+,-18.809,-27.9618,3927.35,88.0196,-197.84,187.836,0.179256
2,pi+,-158.027,-81.889,3927.35,-29.5687,-35.1024,241.312,0.14295
2,pi+,-98.3794,-73.728,3927.35,-200.05,-144.384,265.567,0.248852
