Det,P_Type,x[mm],y[mm],z[mm],px[MeV/c],py[MeV/c],pz[MeV/c],E[GeV]
2,pi+,225.483,-17.8312,3927.35,18.6564,-0.875318,343.187,0.231383
2,pi+,106.92,228.685,3927.35,134.925,272.41,259.934,0.284054
2,pi+,-184.24,198.55,3927.35,-79.2616,77.5133,350.796,0.253912
2,pi+,-185.519,-133.381,3927.35,-46.7297,-14.0259,237.885,0.140518
2,pi+,47.5353,-578.493,3927.35,13.0711,1.58085,220.889,0.12205
2,pi+,-8.18096,74.9697,3927.35,0.852294,3.50909,164.563,0.0762394
2,pi+,-34.1766,127.528,3927.35,-36.04,84.5015,107.961,0.0593632
2,pi+,-141.371,-290.73,3927.35,-64.3392,-127.326,169.076,0.121998
2,pi+,110.831,129.125,3927.35,33.6416,1.59939,222.503,0.125234
2,pi+,224.688,90.7163,3927.35,18.2091,6.57266,354.806,0.242191
2,pi+,113.081,50.3348,3927.35,44.1165,-14.941,245.21,0.146397
2,pi+,232.952,83.2884,3927.35,61.1657,51.3281,322.354,0.220663
2,pi+,240.981,-55.3394,3927.35,29.2808,-12.9943,112.352,0.0424439
2,pi+,-14.0812,-198.3,3927.35,-36.7149,-21.2995,253.49,0.1529
2,pi+,40.4033,-16.328,3927.35,25.4939,-45.2404,331.954,0.224256
2,pi+,609.373,-67.1244,3927.35,115.364,-37.2306,273.896,0.190874
2,pi+,121.783,259.273,3927.35,-95.3547,-220.71,243.045,0.229694
2,pi+,13.0856,-71.1358,3927.35,-48.2781,-11.7868,236.951,0.139885
2,pi+,430.658,-295.628,3927.35,97.813,-61.9698,37.277,0.0455702
2,pi+,83.8553,152.4,3927.35,46.4595,46.1622,298.978,0.196818
2,pi+,-135.47,-103.924,3927.35,11.4919,-9.32024,134.862,0.0550743
2,pi+,-46.7251,180.561,3927.35,47.2602,44.53,344.184,0.237469
2,pi+,-334.033,-488.534,3927.35,6.60372,-4.53279,176.924,0.0859203
2,pi+,154.988,19.4959,3927.35,-0.0519333,50.4702,287.889,0.184324
2,pi+,-149.584,471.677,3927.35,-87.6115,282.821,113.817,0.206981
2,pi+,293.323,-122.277,3927.35,-147.503,59.0615,131.777,0.109609
2,pi+,16.7889,38.9793,3927.35,-59.3681,-216.104,243.758,0.219766
2,pi+,-63.8142,-230.54,3927.35,-18.4083,-81.8105,337.018,0.23472
2,pi+,275.52,-461.923,3927.35,60.1098,-95.0878,222.33,0.146026
2,pi+,260.861,-37.361,3927.35,230.366,-73.6078,226.571,0.220014
2,pi+,-187.926,-54.985,3927.35,-249.083,-56.1704,110.936,0.17185
2,pi+,-595.417,-39.1714,3927.35,-20.4045,201.136,83.3083,0.119836
2,pi+,-174.829,-82.9624,3927.35,-17.3641,-9.74815,359.985,0.247038
2,pi+,34.284,237.79,3927.35,-2.93175,43.811,183.086,0.0947981
2,pi+,-111.51,167.023,3927.35,28.7814,19.3274,205.082,0.11091
2,pi+,45.6732,-100.947,3927.35,-141.396,215.401,223.263,0.228827
2,pi+,254.413,106.352,3927.35,58.7836,10.7367,206.246,0.116531
2,pi+,-71.717,-667.834,3927.35,-63.4254,-158.615,358.893,0.281696
2,pi+,562.739,205.989,3928.35,159.146,87.8983,-146.504,0.132453
2,pi+,39.0688,-289.348,3927.35,26.1309,-294.478,257.082,0.276327
